,TIC,sec,ec_long,ec_lat,num_s
7567,151962684,10,189.9042067957804,-41.24528178175589,4
7568,151962684,37,189.9042067957804,-41.24528178175589,4
7569,151962684,63,189.9042067957804,-41.24528178175589,4
7570,151962684,90,189.9042067957804,-41.24528178175589,4
7571,152025698,10,188.13840296634547,-38.55219981020144,4
7572,152025698,36,188.13840296634547,-38.55219981020144,4
7573,152025698,63,188.13840296634547,-38.55219981020144,4
7574,152025698,90,188.13840296634547,-38.55219981020144,4
7575,151955216,13,282.56023085264314,-8.017288408223152,4
7576,151955216,67,282.56023085264314,-8.017288408223152,4
7577,151955216,92,282.56023085264314,-8.017288408223152,4
7578,151955216,94,282.56023085264314,-8.017288408223152,4
7579,151956235,10,188.68786104814387,-39.818527398399276,4
7580,151956235,36,188.68786104814387,-39.818527398399276,4
7581,151956235,63,188.68786104814387,-39.818527398399276,4
7582,151956235,90,188.68786104814387,-39.818527398399276,4
7583,176852905,4,33.213423710928794,-50.827966815190344,2
7584,176852905,31,33.213423710928794,-50.827966815190344,2
7585,152056666,37,190.3837381810342,-41.45765292045774,3
7586,152056666,63,190.3837381810342,-41.45765292045774,3
