,TIC,ec_long,ec_lat,num_s,sec
0,42969,225.9868511033093,-10.269982049921518,4,"[38, 65, 91, 115]"
1,82063,226.78493077071934,-8.984814473367779,5,"[11, 38, 65, 91, 115]"
2,82066,226.78272451821292,-8.98423726620776,5,"[11, 38, 65, 91, 115]"
3,34920,225.8102235402615,-10.636938563874399,4,"[38, 65, 91, 115]"
4,58487,226.04103486490888,-8.749482466700599,4,"[38, 65, 91, 115]"
5,39896,225.82177649389496,-10.14089883979374,4,"[38, 65, 91, 115]"
6,93155,227.1377684425262,-9.06307863320179,5,"[11, 38, 65, 91, 115]"
7,129383,227.67836961185145,-7.51612567230739,4,"[11, 38, 91, 115]"
8,99010,227.57541496194034,-9.998530376915522,5,"[11, 38, 65, 91, 115]"
9,102030,227.33682937080488,-8.856731972303837,5,"[11, 38, 65, 91, 115]"
10,368759,278.25965282657455,2.3456197269674677,2,"[92, 116]"
11,16560023,274.97736672031766,12.065766807579111,4,"[80, 91, 92, 118]"
12,20066082,143.2574029004551,-25.896364407611102,5,"[8, 35, 61, 112, 113]"
13,20072435,88.22923314965753,-61.53719200892733,7,"[5, 6, 32, 33, 87, 98, 108]"
14,20204058,208.52938222707203,51.06053432315135,6,"[23, 24, 50, 51, 77, 78]"
15,40102926,3.0560580535574884,-12.325428394183712,3,"[3, 30, 70]"
16,49934962,56.89004717663652,-21.147987713555718,2,"[5, 109]"
17,56812239,184.08154678150345,-1.589442547675181,3,"[46, 91, 115]"
18,72461450,198.3727781674674,23.324332833996156,2,"[23, 50]"
19,77490014,49.357402810964544,13.265862497125722,2,"[18, 85]"
20,558452,301.65873134140685,18.24011248671711,1,[81]
21,619444,204.66743708495673,1.1974097121732057,2,"[91, 115]"
22,619638,204.41886551119404,1.9813786542753955,2,"[91, 115]"
23,589826,64.38846705055582,-49.90438704861373,6,"[5, 32, 98, 106, 108, 109]"
24,621750,206.05186947682003,-1.583658852818001,2,"[91, 115]"
25,681678,68.06355218688977,-47.94664596763278,6,"[5, 32, 98, 106, 107, 109]"
26,748290,301.63232285698325,15.157968658744664,2,"[54, 81]"
27,20297048,91.24388282270935,-60.98296554373123,7,"[5, 6, 32, 33, 87, 98, 108]"
28,20297375,91.26345425965627,-60.30874641829194,6,"[6, 32, 33, 87, 98, 108]"
29,20278256,276.40508901404496,16.69796470904921,2,"[80, 118]"
30,20304188,210.95371899907906,52.45719788584064,5,"[24, 50, 51, 77, 78]"
31,20319492,180.5066516185574,-30.645700470163018,7,"[9, 36, 63, 90, 100, 113, 114]"
32,20416870,180.26147604672167,-28.57931910761359,7,"[9, 36, 63, 90, 100, 113, 114]"
33,20420151,125.97460797863563,-4.7089490908852545,5,"[44, 45, 46, 71, 72]"
34,20427136,180.69814515037595,-28.75570971523221,7,"[9, 36, 63, 90, 100, 113, 114]"
35,20402401,85.94068146556597,-4.398791172467952,5,"[43, 44, 45, 71, 72]"
36,40295987,303.2331417915441,52.028694877854484,8,"[14, 40, 41, 54, 74, 81, 119, 120]"
37,40468289,304.2649342805289,53.89799787709466,8,"[14, 40, 41, 54, 74, 75, 119, 120]"
38,842202,278.81840347413134,1.7515016199545597,2,"[92, 116]"
39,915512,140.03172372301458,-20.991847307232163,7,"[8, 34, 61, 88, 99, 112, 113]"
40,887930,327.0426583985125,3.273087665707158,3,"[42, 92, 116]"
41,20610859,291.5071101030162,55.35952345860046,9,"[14, 26, 40, 53, 54, 74, 80, 81, 119]"
42,20601206,291.2900593796552,55.29096260804385,9,"[14, 26, 40, 53, 54, 74, 80, 81, 119]"
43,40535161,180.45854342861915,-14.212717415297735,5,"[9, 36, 63, 90, 114]"
44,40671033,247.35718024461355,13.792549544812648,1,[117]
45,40676045,247.81555976916812,12.065671636942806,2,"[91, 117]"
46,80080066,321.2362496152348,-18.834715773994446,5,"[1, 28, 68, 95, 106]"
47,1008153,167.22914688906778,-6.289556609206779,4,"[9, 45, 46, 72]"
48,1026619,167.68455840731278,-6.669037174470663,3,"[9, 36, 45]"
49,1038216,136.67688017886218,-29.074289715672727,6,"[8, 34, 61, 88, 99, 112]"
50,1030004,28.18286632083519,-21.688146607404317,3,"[4, 97, 108]"
51,1031383,28.244860724254618,-22.0896976830623,3,"[4, 97, 108]"
52,1043986,146.6958775063998,14.157685552242002,2,"[21, 48]"
53,1023759,328.53446176386683,3.641507381022749,3,"[42, 92, 116]"
54,1042770,145.2108155321095,17.302662222150335,2,"[21, 48]"
55,1042868,145.50495981665793,16.738624643514665,2,"[21, 48]"
56,1066957,146.3615752142063,15.704388107412946,2,"[21, 48]"
57,20704462,53.76375563701836,29.357829907177496,3,"[18, 58, 85]"
58,20749811,349.3628807845453,32.936003584651004,2,"[56, 83]"
59,20779517,292.08807065450134,55.430025032805425,8,"[14, 40, 53, 54, 74, 80, 81, 119]"
60,40785206,248.1760293093908,11.243191639679054,3,"[91, 116, 117]"
61,80080623,322.24443770721825,-16.816723454456632,5,"[1, 28, 68, 95, 106]"
62,60338633,75.01987000510644,2.7857717389214858,3,"[43, 44, 71]"
63,80140747,109.40651157994316,-41.86377807119563,5,"[7, 87, 109, 110, 111]"
64,80144740,197.12050540193476,-53.1304029570175,11,"[10, 36, 37, 63, 64, 90, 99, 100, 111, 112, 113]"
65,1099837,31.358337041531573,-19.301362058243626,4,"[4, 31, 97, 108]"
66,1129777,30.79311563805747,-24.59965865293055,5,"[4, 31, 97, 108, 109]"
67,1218962,62.130626092142215,-55.66452171663231,6,"[5, 31, 32, 98, 107, 108]"
68,20785413,291.1585718026011,52.54527896011915,8,"[14, 40, 53, 54, 74, 80, 81, 119]"
69,20856917,257.77044063705415,-5.731875691896542,3,"[91, 115, 116]"
70,20898043,354.0645796893099,-17.138823376951724,4,"[2, 29, 69, 107]"
71,20881700,349.302699992162,31.70152721765666,2,"[56, 83]"
72,60446208,328.69703124889986,31.6850031956119,2,"[55, 82]"
73,80226651,102.47930071814513,2.533747588699937,4,"[44, 45, 71, 72]"
74,80224448,102.4513388661453,1.39533683015403,4,"[44, 45, 71, 72]"
75,60528368,98.48548387837727,-42.56955362945719,7,"[6, 33, 87, 107, 108, 109, 110]"
76,60512365,75.53098681406736,1.9495236334486785,3,"[43, 44, 71]"
77,80256268,344.5143440961566,-41.79442364470947,6,"[69, 96, 103, 104, 105, 106]"
78,80337807,347.08264305171804,-41.51674312930537,8,"[2, 29, 69, 96, 103, 104, 105, 106]"
79,80302288,195.54869352462262,-51.69165338517667,11,"[10, 36, 37, 63, 64, 90, 99, 100, 111, 112, 113]"
80,80362876,345.37213804166413,-44.838388125905176,7,"[2, 29, 96, 103, 104, 105, 106]"
81,1257898,145.9362223576348,-31.541085892017648,6,"[35, 62, 89, 99, 112, 113]"
82,1271818,63.15212716770351,-56.92494768639131,6,"[5, 31, 32, 98, 107, 108]"
83,1261860,142.99754378352586,-41.50606227190532,11,"[8, 34, 61, 62, 88, 89, 99, 109, 110, 111, 112]"
84,1334907,64.57991410331411,-57.39778030693778,7,"[5, 31, 32, 98, 106, 107, 108]"
85,1328422,285.54297290355447,-2.5633290173091936,2,"[92, 116]"
86,20926643,359.1830194081644,-25.747760239369562,3,"[3, 29, 107]"
87,1309015,64.2311731754263,-56.16528041667392,6,"[5, 32, 98, 106, 107, 108]"
88,20923202,356.8729092402404,-24.718952161312934,3,"[29, 69, 107]"
89,20931913,37.15518263019417,20.039583903258983,3,"[17, 58, 85]"
90,20965412,42.001173212068586,13.937777555518588,3,"[18, 58, 85]"
91,20997718,232.65312942816928,13.149122059897275,2,"[51, 117]"
92,60595351,335.9051984071854,23.011805729021166,2,"[55, 82]"
93,60658382,142.89534514540517,-22.155377437770756,5,"[8, 35, 61, 99, 113]"
94,80378063,195.9420039513559,-51.826928912837495,10,"[10, 36, 37, 63, 64, 90, 100, 111, 112, 113]"
95,80430415,349.1471986424727,-42.75904091576949,7,"[2, 29, 69, 103, 104, 105, 106]"
96,80431620,345.5283366801186,-46.90746208508287,7,"[2, 29, 96, 103, 104, 105, 106]"
97,80427243,348.19066089704666,-42.84669208886666,7,"[2, 29, 69, 103, 104, 105, 106]"
98,80384789,193.02233309738074,-49.397280522914606,12,"[10, 36, 37, 63, 64, 90, 99, 100, 111, 112, 113, 114]"
99,80474886,349.7044504750607,-43.86551476422638,7,"[2, 29, 69, 96, 104, 105, 106]"
100,80474910,19.48023899582076,18.486048734876157,3,"[17, 57, 84]"
101,80512849,25.37234641197428,19.4027705544278,1,[17]
102,1399933,148.24309172296432,-29.476624401696856,7,"[8, 35, 62, 89, 99, 112, 113]"
103,1521462,157.9382399189389,-27.06215704570674,6,"[8, 35, 62, 99, 100, 113]"
104,21113446,209.55162818013838,-41.37923531156387,8,"[37, 64, 99, 100, 101, 112, 113, 114]"
105,21178283,42.840530320156624,10.893637108106288,8,"[18, 42, 43, 44, 58, 70, 71, 85]"
106,21162252,285.29844240308654,76.42386048285967,35,"[14, 15, 18, 21, 22, 25, 26, 40, 41, 48, 51, 52, 53, 54, 55, 56, 58, 59, 60, 73, 74, 75, 78, 79, 80, 81, 82, 83, 85, 86, 117, 118, 119, 120, 121]"
107,21190402,257.54663599806383,-2.80168417211778,3,"[91, 115, 116]"
108,41232189,140.5902289819786,-89.19105642526004,32,"[3, 6, 9, 10, 13, 27, 29, 30, 32, 33, 36, 37, 39, 61, 62, 63, 64, 65, 66, 67, 68, 69, 87, 88, 89, 90, 93, 94, 95, 96, 97, 98]"
109,41331819,251.05209325289823,-87.57201684942736,36,"[1, 3, 4, 6, 7, 8, 9, 10, 11, 13, 27, 28, 30, 31, 33, 34, 36, 37, 38, 39, 61, 62, 63, 64, 66, 67, 68, 69, 87, 89, 90, 93, 94, 95, 96, 97]"
110,41318863,317.5220015831991,55.14620303238365,8,"[14, 15, 41, 54, 55, 75, 81, 82]"
111,60680368,338.4189997862441,22.471604677544452,2,"[55, 82]"
112,60716322,347.9437715535596,18.40225735503239,2,"[56, 83]"
113,60760766,144.12249412433616,-23.21989278647395,6,"[8, 35, 61, 62, 99, 113]"
114,60709182,199.74494101202475,-21.133245183775333,4,"[10, 37, 64, 101]"
115,60776796,110.12073456794047,-0.39989790042583157,3,"[44, 45, 46]"
116,60771061,110.47703638074815,-3.3988581484416494,5,"[44, 45, 46, 71, 72]"
117,80535228,33.29645211629516,23.608276050627914,4,"[17, 57, 84, 85]"
118,1544160,279.0697122064369,2.0810433054790507,2,"[92, 116]"
119,1628071,193.80981782444186,-11.691689530339616,6,"[10, 37, 63, 90, 101, 115]"
120,1604036,134.55138526342793,-19.876732782884716,6,"[8, 34, 61, 88, 99, 112]"
121,1629931,192.97745171425888,-9.498857018545975,6,"[10, 46, 63, 90, 91, 115]"
122,21223063,127.46585207819223,-3.1936923409681546,4,"[44, 45, 46, 72]"
123,21240825,77.1465142003694,23.15081631149867,3,"[19, 73, 86]"
124,21332165,6.317038595168944,33.10282268275656,3,"[56, 83, 84]"
125,21333780,5.477515723967473,31.420926722446854,2,"[56, 83]"
126,21321033,77.27863093765069,23.244157278647307,3,"[19, 73, 86]"
127,21373524,110.99712931051451,18.007624694443056,1,[60]
128,41487605,186.578048714563,-88.63754149682183,31,"[1, 2, 4, 5, 7, 8, 11, 12, 27, 28, 29, 31, 32, 34, 35, 37, 38, 39, 63, 64, 65, 66, 67, 68, 87, 90, 93, 94, 95, 96, 98]"
129,60876325,67.24410477797396,-5.65420221144886,4,"[43, 44, 70, 71]"
130,60846097,110.34271306542422,-0.45852828350970104,3,"[44, 45, 46]"
131,60835617,359.43145369150966,14.066900616063036,2,"[56, 83]"
132,60847893,110.72550727584368,-2.828246600545508,5,"[44, 45, 46, 71, 72]"
133,60879815,67.29080940154087,-6.083809359710826,7,"[5, 32, 43, 44, 70, 71, 98]"
134,60879864,67.36518911069604,-6.000542665887303,7,"[5, 32, 43, 44, 70, 71, 98]"
135,60908478,145.79356089404462,-23.87914247338746,5,"[35, 62, 89, 99, 113]"
136,60905906,146.22259659788534,-25.54981277796662,6,"[35, 62, 89, 99, 112, 113]"
137,80681409,195.78834733816154,-50.98365620309777,12,"[10, 36, 37, 63, 64, 90, 99, 100, 111, 112, 113, 114]"
138,1712781,159.1828464064669,-13.14691078510359,3,"[35, 62, 89]"
139,1678825,134.82638583198423,-19.067716208454815,5,"[8, 34, 61, 99, 112]"
140,1740238,145.88239765633767,-44.14788097419253,9,"[35, 61, 62, 88, 89, 99, 109, 110, 111]"
141,1776724,285.57014957358354,-7.021921227288006,4,"[13, 27, 92, 116]"
142,21398893,111.15131591162417,18.028657329706697,1,[60]
143,21447922,126.16259123686932,21.804638721408985,2,"[21, 47]"
144,21504820,83.02667468695635,-62.74643999336466,6,"[5, 6, 32, 33, 87, 98]"
145,21509804,136.62846089319,26.74346350298788,2,"[21, 48]"
146,21535479,149.06443529133108,31.06121537742006,1,[48]
147,41533357,257.09598233031545,-84.6877923413341,41,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 61, 62, 63, 64, 65, 66, 67, 68, 69, 87, 88, 89, 90, 93, 94, 95, 96, 97]"
148,60953597,145.21421213456966,-22.073738135476273,6,"[8, 35, 62, 89, 99, 113]"
149,60977396,231.2030625355133,-8.024001633918246,5,"[11, 38, 65, 91, 115]"
150,60992062,111.20241500019422,-1.9776922722805341,5,"[44, 45, 46, 71, 72]"
151,60986644,35.695496704418616,10.831670541971482,6,"[17, 42, 43, 70, 71, 85]"
152,60986648,35.685695969130386,10.827795555126679,6,"[17, 42, 43, 70, 71, 85]"
153,61018454,42.68115124433764,6.68939041538887,6,"[18, 42, 43, 44, 70, 71]"
154,61046517,42.010011803189386,3.6170882660771486,4,"[42, 43, 44, 70]"
155,61058929,273.23777464760246,-11.19877306577625,7,"[13, 66, 91, 92, 93, 104, 116]"
156,80881274,109.13844503071138,37.60783857178079,4,"[20, 47, 60, 74]"
157,80858885,110.50217833822732,33.157298876601736,3,"[20, 47, 60]"
158,80942869,109.80829462459694,37.95796768269186,4,"[20, 47, 60, 74]"
159,80929706,110.15298236745453,36.50304657976474,4,"[20, 47, 60, 74]"
160,80937975,194.21566189636536,-49.28826034446827,11,"[10, 36, 37, 63, 64, 90, 100, 111, 112, 113, 114]"
161,1840666,80.4960345075505,9.61529784833292,8,"[19, 43, 44, 45, 59, 71, 73, 86]"
162,21540293,83.83845618772393,-62.67364949922811,6,"[5, 6, 32, 33, 87, 98]"
163,21546574,123.12970035598673,27.271853484979104,2,"[21, 47]"
164,21581018,147.8827944982449,3.785257928038877,3,"[45, 46, 72]"
165,21579071,84.69046948282919,-59.609497842286146,8,"[5, 6, 32, 33, 87, 98, 107, 108]"
166,21623610,163.3730273127728,37.269222926253946,3,"[22, 49, 76]"
167,21598259,163.43182354393463,36.608755006268254,3,"[22, 49, 76]"
168,21635088,247.99827730811518,55.89814091606183,6,"[25, 52, 78, 79, 117, 118]"
169,41717460,215.7964028007476,53.292125070958924,5,"[24, 50, 51, 77, 78]"
170,41711473,213.43201087957272,54.97751240063673,5,"[24, 50, 51, 77, 78]"
171,61125572,151.87138832039457,1.9424403169797573,3,"[45, 46, 72]"
172,61126912,150.16868437512332,6.737901786038038,4,"[45, 46, 48, 72]"
173,80951366,111.65142304155758,34.2238056839996,3,"[20, 47, 60]"
174,61184726,273.3250083648217,-9.697617561043227,7,"[13, 66, 91, 92, 93, 104, 116]"
175,81003405,111.883261817834,35.5940300411799,4,"[20, 47, 60, 74]"
176,81041820,112.13754476865137,36.24011338980415,4,"[20, 47, 60, 74]"
177,81075894,111.53358725305978,38.682028654262915,4,"[20, 47, 60, 74]"
178,81074586,113.37828969535123,33.89934830362264,2,"[20, 60]"
179,81105604,112.60851095410014,37.028376314458356,4,"[20, 47, 60, 74]"
180,1981698,274.2292801894534,19.76267219471657,2,"[80, 118]"
181,2108106,258.79360674684244,12.711042214975887,1,[118]
182,21704463,302.18445943642377,52.578717110760564,8,"[14, 40, 41, 54, 74, 81, 119, 120]"
183,21721790,248.44662419185747,57.1847874180315,6,"[25, 52, 78, 79, 117, 118]"
184,21748040,87.6576860667783,-59.33026815963756,9,"[5, 6, 32, 33, 87, 98, 107, 108, 109]"
185,21831056,249.63310279152057,58.459472507505104,5,"[25, 26, 79, 117, 118]"
186,21812308,160.22289190491622,-37.9620072215321,9,"[8, 9, 35, 62, 89, 110, 111, 112, 113]"
187,21832928,250.7261586946622,54.677113374776354,6,"[25, 26, 52, 79, 117, 118]"
188,41860807,1.3162449574379087,-41.62041341851739,6,"[29, 30, 69, 105, 106, 107]"
189,41919862,271.8396119408374,20.194980210129195,2,"[80, 118]"
190,81217270,115.56635330817411,33.97077869452276,3,"[20, 47, 60]"
191,2236015,81.19520456573638,10.645790679819477,8,"[19, 43, 44, 45, 59, 71, 73, 86]"
192,2226189,146.8533597323111,-42.85314432702667,7,"[8, 35, 61, 99, 109, 110, 111]"
193,2173506,279.37201418592264,3.043804298264306,2,"[92, 116]"
194,2288734,287.18297838427725,-1.8604894616756043,2,"[92, 116]"
195,21864252,201.9899424781565,-38.26297574065416,11,"[10, 37, 64, 90, 99, 100, 101, 111, 112, 113, 114]"
196,21895899,160.36661904124335,-36.95941861896129,9,"[8, 9, 35, 62, 89, 99, 110, 112, 113]"
197,21897561,250.98638632307083,55.965269703017384,6,"[25, 26, 52, 79, 117, 118]"
198,22030964,204.7447529263111,-40.571993525308464,9,"[10, 37, 64, 99, 100, 101, 111, 112, 113]"
199,42013007,2.4676257600971745,-45.47477327026513,7,"[3, 29, 30, 69, 97, 105, 107]"
200,61360821,34.48580848267008,21.53901824816727,2,"[17, 85]"
201,61397572,232.75220897184712,-7.092082571476824,4,"[11, 38, 91, 115]"
202,61447354,232.36402399435656,-5.848623696071365,2,"[91, 115]"
203,61405613,105.74565256602597,-40.04660869737192,8,"[6, 7, 33, 87, 108, 109, 110, 111]"
204,61434520,273.51433025153045,-7.931914118990822,5,"[13, 66, 91, 93, 116]"
205,81375040,260.4343262744686,-1.1926609824157426,2,"[91, 116]"
206,81376588,260.44448537514415,-0.9805414279115512,1,[91]
207,2433001,81.43908302414755,10.847090316763692,8,"[19, 43, 44, 45, 59, 71, 73, 86]"
208,22083423,161.93111428702895,-37.39115188613437,8,"[9, 35, 62, 89, 99, 110, 112, 113]"
209,22102358,203.4776771355125,-38.779862450849585,10,"[10, 37, 64, 99, 100, 101, 111, 112, 113, 114]"
210,22129510,269.2727786016776,56.0860139574472,7,"[26, 40, 52, 53, 79, 80, 118]"
211,22234795,163.00116239787445,-37.147249115919735,8,"[9, 35, 62, 89, 99, 110, 112, 113]"
212,22235339,162.47835373441006,-36.32156408575199,8,"[9, 35, 62, 89, 99, 110, 112, 113]"
213,22253703,303.6407030081471,54.27688110431921,8,"[14, 40, 41, 54, 74, 75, 119, 120]"
214,42334982,96.92878674165223,-24.234139273073044,4,"[6, 33, 87, 111]"
215,61524043,36.84244137870862,22.925360859439564,3,"[17, 58, 85]"
216,2471579,198.80593484380665,-8.620627040056942,5,"[37, 46, 64, 91, 115]"
217,2473207,198.778840601629,-8.222409924558274,5,"[37, 46, 64, 91, 115]"
218,2507547,81.48317337078089,9.641102561427116,8,"[19, 43, 44, 45, 59, 71, 73, 86]"
219,2497082,261.80692218556806,15.003478895777258,1,[118]
220,22295632,268.60066425866313,-18.566686859720498,5,"[13, 39, 66, 93, 104]"
221,22286705,162.10857329195449,-34.89729151258584,8,"[9, 35, 62, 89, 99, 100, 112, 113]"
222,22333801,270.9398804755553,53.993078137021044,5,"[40, 53, 79, 80, 118]"
223,42438405,97.12143207461999,-26.272688678404567,4,"[6, 33, 87, 111]"
224,42551532,294.8994595138827,54.493270012633985,9,"[14, 40, 41, 53, 54, 74, 80, 81, 119]"
225,42569616,97.33779509935037,-24.777012966250876,4,"[6, 33, 87, 111]"
226,42571239,273.4774315217988,19.3879960694071,1,[118]
227,61822201,200.35635573647897,-42.33130766120295,10,"[10, 37, 64, 99, 100, 101, 111, 112, 113, 114]"
228,81614523,148.41212944111155,-63.7163591486119,8,"[8, 9, 34, 35, 61, 62, 88, 89]"
229,81709032,145.9634957559609,-61.66102652229636,6,"[34, 35, 61, 62, 88, 89]"
230,2620617,209.56824356999127,3.4837892037390095,2,"[91, 115]"
231,2620618,209.56722435196804,3.4836105113753795,2,"[91, 115]"
232,2622122,210.37236321356127,1.9730005737007728,1,[91]
233,22516402,272.5683722426837,53.98594132674605,6,"[26, 40, 53, 79, 80, 118]"
234,22600633,120.2096092035226,-62.05629512459468,6,"[8, 33, 34, 61, 87, 88]"
235,22594935,103.83640773327939,21.264822510167622,2,"[20, 47]"
236,22647848,207.43077181332066,-40.651223668321244,9,"[10, 37, 64, 99, 100, 101, 112, 113, 114]"
237,22632346,103.50952410336892,25.022227493641466,3,"[20, 47, 60]"
238,42718728,319.99012630562447,57.078918594506796,9,"[14, 15, 41, 54, 55, 75, 81, 82, 120]"
239,42634920,97.23144916342332,-24.050285968340475,4,"[6, 33, 87, 111]"
240,42705187,294.2093571051464,52.28422022250739,8,"[14, 40, 53, 54, 74, 80, 81, 119]"
241,61913298,112.47552354523978,-26.881897966407653,5,"[7, 33, 87, 111, 112]"
242,61941944,199.20142606724153,-40.35633481659818,12,"[10, 37, 63, 64, 90, 99, 100, 101, 111, 112, 113, 114]"
243,81854295,195.45321888263348,-48.333682111114996,12,"[10, 36, 37, 63, 64, 90, 99, 100, 111, 112, 113, 114]"
244,81911786,66.24870499538446,44.90169533375368,4,"[18, 19, 59, 86]"
245,81931778,111.65496040223043,-40.33725268441269,8,"[7, 33, 34, 87, 108, 109, 110, 111]"
246,2944024,83.2415412691919,10.510814564875211,8,"[19, 43, 44, 45, 59, 71, 73, 86]"
247,22712605,44.327934713433024,12.011425291397638,6,"[18, 42, 43, 44, 58, 85]"
248,22817261,184.1834625954636,42.989615313849654,5,"[23, 49, 50, 76, 77]"
249,22847803,185.41158895204714,42.48196408352929,5,"[23, 49, 50, 76, 77]"
250,22791328,182.96228979960154,44.334759218341205,5,"[23, 49, 50, 76, 77]"
251,42991761,97.8345559911774,-23.96580403566572,4,"[6, 33, 87, 111]"
252,62119725,285.7806339385295,-22.144054557038576,6,"[13, 27, 67, 94, 104, 105]"
253,62119727,285.77214432618507,-22.14473056721135,6,"[13, 27, 67, 94, 104, 105]"
254,62204855,268.5351587003525,19.969230037411013,1,[80]
255,62184739,285.82682413003954,-22.49751508014583,6,"[13, 27, 67, 94, 104, 105]"
256,82018471,199.21700789496037,-51.20460999299039,10,"[37, 63, 64, 90, 99, 100, 111, 112, 113, 114]"
257,82068320,148.34268773898555,-63.03792729417792,8,"[8, 9, 34, 35, 61, 62, 88, 89]"
258,22874788,44.56451862917496,8.854567665381687,8,"[18, 42, 43, 44, 58, 70, 71, 85]"
259,22874790,44.57434816292693,8.850479102747405,8,"[18, 42, 43, 44, 58, 70, 71, 85]"
260,22908364,208.03110469659782,-40.2773696470428,9,"[10, 37, 64, 99, 100, 101, 112, 113, 114]"
261,22954165,184.04490462329926,47.47855485973547,6,"[16, 23, 49, 50, 76, 77]"
262,22972926,122.26204751255656,-61.947738207942386,7,"[7, 8, 33, 34, 61, 87, 88]"
263,23052028,63.982156662708505,7.700126537907672,5,"[18, 44, 70, 71, 86]"
264,43068884,321.8980831827095,58.93946476305498,10,"[14, 15, 41, 54, 55, 75, 81, 82, 120, 121]"
265,43158945,278.46072235068334,21.57332942780877,2,"[80, 118]"
266,62264650,268.3975803851393,21.81164207377862,1,[80]
267,62355113,120.04007075698368,-32.66957592117363,6,"[34, 61, 88, 108, 111, 112]"
268,62259686,80.81563627024502,5.672570907345437,4,"[43, 44, 45, 71]"
269,82203007,141.80268441769996,10.76673366762267,5,"[21, 45, 46, 48, 72]"
270,82256997,195.10876646852813,-47.050886250766816,11,"[10, 36, 37, 63, 64, 90, 99, 100, 111, 112, 114]"
271,82289479,120.47970784222426,3.165972500013106,5,"[44, 45, 46, 71, 72]"
272,82308728,159.20306165760593,19.112181975065305,2,"[22, 49]"
273,3205453,262.78636009475093,12.288145632867655,2,"[91, 118]"
274,3296473,158.40434436784932,-49.90347119315884,7,"[8, 9, 35, 99, 109, 110, 112]"
275,3212365,83.42250218396545,8.935087794627078,8,"[19, 43, 44, 45, 59, 71, 73, 86]"
276,23137804,41.21025309268249,-23.91044455615343,3,"[4, 31, 109]"
277,23104270,269.2292249481372,-18.88681552083631,5,"[13, 39, 66, 93, 104]"
278,23129352,239.3261425316252,-5.544545813896598,3,"[91, 115, 116]"
279,23222558,182.6140593898522,-34.803399494252176,7,"[9, 36, 63, 90, 99, 113, 114]"
280,43338030,258.058984261909,46.02827655510307,7,"[25, 26, 52, 53, 79, 117, 118]"
281,62441822,270.0460316540586,-24.11465534872851,5,"[13, 39, 66, 93, 104]"
282,62480591,135.8291156554947,-20.401114006619267,6,"[8, 34, 61, 88, 99, 112]"
283,62534844,136.53401393397556,-21.515081425315927,6,"[8, 34, 61, 88, 99, 112]"
284,82376727,39.85285203545424,24.134589728705016,3,"[18, 58, 85]"
285,3375779,279.56098361006696,-0.7410698956256841,1,[92]
286,23327012,183.110474898344,-34.336297445428215,7,"[9, 36, 63, 90, 100, 113, 114]"
287,23270430,181.43609571373412,-32.59336701621646,7,"[9, 36, 63, 90, 100, 113, 114]"
288,23270537,181.4091211060078,-32.37704029309629,8,"[9, 36, 63, 90, 100, 113, 114]"
289,23351808,183.37693067076023,-34.44143398456865,7,"[9, 36, 63, 90, 100, 113, 114]"
290,43616426,263.8295368992042,36.614329953722525,4,"[52, 53, 79, 118]"
291,43560573,262.8708575783939,37.108101191186186,5,"[26, 52, 53, 79, 118]"
292,62573638,137.29239929444302,-20.10350721118631,5,"[8, 34, 61, 88, 112]"
293,62569281,137.71083995038347,-21.949100230880887,6,"[8, 34, 61, 88, 99, 112]"
294,62642421,81.36005473827474,4.809802332797582,4,"[43, 44, 45, 71]"
295,62627455,139.89754468726002,-18.33153517426124,4,"[8, 61, 88, 99]"
296,62702862,81.51841057324081,6.415541448405924,5,"[19, 43, 44, 45, 71]"
297,82546579,170.97166375675917,9.487038236054286,5,"[22, 45, 46, 49, 72]"
298,82657890,261.340181539266,-6.222413011270725,5,"[12, 39, 91, 115, 116]"
299,3664719,123.34866120315206,6.986316976041342,7,"[21, 44, 45, 46, 47, 71, 72]"
300,3645269,123.58019716712455,4.932806442410717,5,"[44, 45, 46, 71, 72]"
301,3585136,158.98748495805128,-49.68743405887958,8,"[8, 9, 35, 62, 99, 109, 110, 112]"
302,3650509,250.0100268629643,-17.776716069624307,2,"[65, 103]"
303,3576220,122.50254882357537,7.542609426220062,6,"[44, 45, 46, 47, 71, 72]"
304,3576222,122.50194926543557,7.54128659891216,6,"[44, 45, 46, 47, 71, 72]"
305,23558618,185.88831417709122,-35.721359630462516,9,"[9, 10, 36, 63, 90, 99, 100, 113, 114]"
306,23583692,186.2217035263125,-35.65206178731829,9,"[9, 10, 36, 63, 90, 99, 100, 113, 114]"
307,23566533,240.50153666815854,-5.865039109255072,3,"[91, 115, 116]"
308,23582373,185.5286252960895,-34.60703036704493,8,"[9, 10, 36, 63, 90, 100, 113, 114]"
309,23639066,216.5327932766825,8.01194662877754,3,"[51, 91, 115]"
310,43650034,73.55899540703496,-34.35505481964996,5,"[5, 32, 98, 109, 110]"
311,43680999,258.8833977681794,-7.457257563094232,4,"[12, 91, 115, 116]"
312,43734086,264.189589303991,38.52286122006823,6,"[26, 52, 53, 79, 80, 118]"
313,43790244,264.39432274818387,39.304575261610694,6,"[26, 52, 53, 79, 80, 118]"
314,62740103,114.34764119135454,-1.06240495895674,4,"[44, 45, 46, 72]"
315,62822682,114.54048855043244,-0.9111525188493105,3,"[44, 45, 46]"
